txn_id,timestamp,txn_type,channel,amount,status,payer_upi,payee_upi,payer_device_id,payee_device_id,payer_city,payee_city,is_fraud,payer_lat,payer_lon,payee_lat,payee_lon
UPI1041512,2025-01-29 19:52:00,P2P,Intent,1323.77,SUCCESS,karansinha@oksbi,wahabkata@okaxis,dev_57228629,dev_25840955,Pune,Bengaluru,0,18.695249,73.892495,12.979178,77.632627
UPI1048609,2025-02-03 18:09:00,AutoPay,Intent,237.07,SUCCESS,dakshamada@okhdfcbank,sudikshara@okhdfcbank,dev_38024959,dev_3017422,Jaipur,Pune,0,26.865027,75.656629,18.614031,73.851223
UPI1017672,2025-01-13 06:32:00,P2M,Intent,542.98,SUCCESS,yashawinib@oksbi,jonathandi@oksbi,dev_71952024,dev_81902963,Hyderabad,Jaipur,0,17.598688,78.537621,26.973992,75.887287
UPI1008565,2025-01-06 22:45:00,P2M,QR,762.89,SUCCESS,xalakdeo@oksbi,rehaanbhan@okyesbank,dev_90276058,dev_51955665,Chennai,Hyderabad,0,13.162347,80.229077,17.288138,78.547044
UPI1042905,2025-01-30 19:05:00,P2M,QR,1574.46,SUCCESS,jananisen@okhdfcbank,advaithtel@okicici,dev_30235129,dev_6702943,Mumbai,Mumbai,0,19.104131,72.768225,19.089052,72.714124
UPI1033294,2025-01-24 02:54:00,P2M,Intent,3027.73,PENDING,rayaanbhat@oksbi,tanaykala@okicici,dev_34556012,dev_22923856,Jaipur,Delhi,0,26.915348,75.737567,28.780752,77.110848
UPI1012928,2025-01-09 23:28:00,P2M,Intent,27.52,SUCCESS,vyanjanagu@okaxis,ekanimalli@okhdfcbank,dev_13503858,dev_27308246,Kolkata,Kolkata,0,22.513761,88.473678,22.628552,88.211493
UPI1008383,2025-01-06 19:43:00,P2M,QR,1659.13,SUCCESS,avirastogi@okhdfcbank,poojakhosl@okhdfcbank,dev_44584515,dev_73104490,Hyderabad,Jaipur,0,17.232978,78.395781,26.92516,75.836915
UPI1026546,2025-01-19 10:26:00,P2P,Intent,517.04,PENDING,imarangour@okaxis,wardajain@okicici,dev_34095343,dev_23992763,Delhi,Chennai,0,28.747076,77.202659,13.068206,80.142517
UPI1021160,2025-01-15 16:40:00,P2P,Intent,820.09,SUCCESS,kevinmalho@okhdfcbank,jalsaupadh@okaxis,dev_86747096,dev_14060515,Mumbai,Hyderabad,0,19.185461,72.853977,17.419551,78.460707
UPI1025331,2025-01-18 14:11:00,AutoPay,Intent,127.99,SUCCESS,yashawinis@okyesbank,idikaarya@okhdfcbank,dev_75936696,dev_20478683,Mumbai,Chennai,0,19.071572,72.931659,13.123281,80.15143
UPI1000416,2025-01-01 06:56:00,P2P,QR,1409.44,SUCCESS,ryanbassi@okhdfcbank,vrindabava@oksbi,dev_95548584,dev_39821605,Bengaluru,Hyderabad,0,12.936982,77.541355,17.407823,78.340884
UPI1038313,2025-01-27 14:33:00,P2P,Intent,651.12,SUCCESS,nakshgill@okicici,banjeetsha@okyesbank,dev_19690375,dev_69325822,Mumbai,Delhi,0,19.067781,72.893689,28.482629,77.192324
UPI1040758,2025-01-29 07:18:00,P2P,QR,1340.74,SUCCESS,yashodhara@okhdfcbank,devanshvar@okhdfcbank,dev_60706251,dev_53964840,Kolkata,Kolkata,1,22.429961,88.380719,22.464344,88.480117
UPI1001406,2025-01-01 23:26:00,P2M,Intent,794.64,SUCCESS,olivermall@okaxis,samuelgole@okaxis,dev_35539051,dev_13481491,Delhi,Delhi,0,28.402829,77.035824,28.682884,77.141224
UPI1027988,2025-01-20 10:28:00,P2P,QR,996.02,SUCCESS,qarinbutal@okicici,ayushmanda@okhdfcbank,dev_39554338,dev_14624444,Chennai,Mumbai,0,13.142242,80.150676,19.122564,72.797186
UPI1020657,2025-01-15 08:17:00,P2P,QR,159.59,SUCCESS,sameshbhal@oksbi,jasmitdhar@oksbi,dev_4472108,dev_76718893,Chennai,Hyderabad,0,13.123498,80.262373,17.279942,78.524221
UPI1046981,2025-02-02 15:01:00,P2P,QR,1568.23,SUCCESS,lakshitmuk@okaxis,krishnasen@okaxis,dev_39969661,dev_44402360,Bengaluru,Chennai,0,13.163588,77.725617,13.176948,80.335693
UPI1029901,2025-01-21 18:21:00,P2P,QR,3611.06,FAILED,timothybor@okaxis,manbirsand@okhdfcbank,dev_8016449,dev_4907856,Hyderabad,Hyderabad,0,17.596225,78.501625,17.267074,78.38228
UPI1032869,2025-01-23 19:49:00,P2P,QR,1200.54,SUCCESS,andrewborr@okicici,ucchalbhat@okicici,dev_8126338,dev_25651548,Mumbai,Pune,0,19.118478,72.837328,18.431253,73.83191
UPI1021613,2025-01-16 00:13:00,P2M,Intent,1663.07,SUCCESS,pranitsing@oksbi,amolsura@okaxis,dev_90778676,dev_16771026,Pune,Mumbai,0,18.497444,73.929518,19.05974,72.885357
UPI1018692,2025-01-13 23:32:00,P2M,Intent,807.35,SUCCESS,gavinmitte@okhdfcbank,widishache@okicici,dev_85710698,dev_86673897,Hyderabad,Bengaluru,0,17.529554,78.413848,13.066632,77.622808
UPI1014462,2025-01-11 01:02:00,P2P,QR,1333.9,SUCCESS,baghyawati@okaxis,nishajha@okaxis,dev_17906212,dev_41608318,Chennai,Kolkata,1,12.914589,80.261748,22.428651,88.427857
UPI1013529,2025-01-10 09:29:00,P2M,QR,86.08,SUCCESS,siyavohra@okicici,rohankhura@oksbi,dev_25109635,dev_61571147,Hyderabad,Bengaluru,0,17.540034,78.565369,13.071546,77.728562
UPI1029804,2025-01-21 16:44:00,P2M,QR,230.15,FAILED,aayushchau@okyesbank,samakshcha@okhdfcbank,dev_87818703,dev_87043806,Pune,Hyderabad,0,18.413616,73.842563,17.260212,78.43944
UPI1001444,2025-01-02 00:04:00,P2M,QR,139.48,SUCCESS,dalbirchau@oksbi,tanvipatla@oksbi,dev_1510904,dev_35906903,Delhi,Delhi,0,28.689528,77.014656,28.490936,77.233327
UPI1018218,2025-01-13 15:38:00,P2M,QR,1304.46,SUCCESS,aayushkand@okaxis,naveenmurt@okaxis,dev_84406906,dev_93906752,Kolkata,Bengaluru,0,22.692407,88.231031,12.890323,77.791794
UPI1045063,2025-02-01 07:03:00,AutoPay,QR,1332.39,SUCCESS,guneetnara@okaxis,xitikulkar@okicici,dev_60646860,dev_89360256,Bengaluru,Hyderabad,0,13.164968,77.534541,17.231126,78.39389
UPI1030646,2025-01-22 06:46:00,P2M,DeepLink,1496.18,SUCCESS,aayushshar@oksbi,hemaverma@okicici,dev_74418978,dev_82330594,Bengaluru,Hyderabad,0,13.146688,77.451005,17.203811,78.415801
UPI1049167,2025-02-04 03:27:00,P2P,Intent,700.91,SUCCESS,abhabhagat@okhdfcbank,vasanaparm@okyesbank,dev_40353664,dev_45698533,Chennai,Mumbai,0,13.116892,80.277734,19.057336,72.909644
UPI1039989,2025-01-28 18:29:00,P2M,QR,5909.49,SUCCESS,abdultailo@okhdfcbank,binasetty@oksbi,dev_70902909,dev_75467694,Pune,Delhi,0,18.4358,73.781792,28.442473,77.327834
UPI1044755,2025-02-01 01:55:00,P2P,QR,792.11,SUCCESS,matthewman@oksbi,nathaniyer@okicici,dev_25913483,dev_48307014,Delhi,Jaipur,0,28.770034,76.901604,26.91344,75.856229
UPI1048345,2025-02-03 13:45:00,P2P,QR,280.76,SUCCESS,robertradh@oksbi,naveenchau@okhdfcbank,dev_58147728,dev_63312624,Chennai,Hyderabad,0,12.968875,80.246935,17.233125,78.467322
UPI1042969,2025-01-30 20:09:00,P2M,QR,1702.43,SUCCESS,revabhatta@oksbi,chaturasun@okicici,dev_77416292,dev_6934261,Chennai,Bengaluru,0,13.177565,80.314306,13.131158,77.609841
UPI1020419,2025-01-15 04:19:00,AutoPay,QR,20337.0,SUCCESS,aashiandra@oksbi,devikagaba@okicici,dev_31821305,dev_98496965,Chennai,Chennai,0,13.019717,80.279899,13.152648,80.341912
UPI1010896,2025-01-08 13:36:00,P2P,Intent,152.06,SUCCESS,liammohant@okaxis,jeevikades@okaxis,dev_35815074,dev_25896197,Jaipur,Mumbai,0,26.99168,75.88871,19.103156,72.716061
UPI1045620,2025-02-01 16:20:00,P2P,QR,417.69,SUCCESS,qabilgrove@okaxis,chakrikara@okaxis,dev_70028097,dev_54475270,Hyderabad,Jaipur,0,17.235143,78.577216,26.886612,75.742425
UPI1036349,2025-01-26 05:49:00,P2M,Intent,729.05,SUCCESS,shivanshch@okyesbank,tarakbaria@oksbi,dev_36575548,dev_13333461,Jaipur,Bengaluru,0,26.872106,75.623042,12.823181,77.529644
UPI1019312,2025-01-14 09:52:00,AutoPay,QR,390.44,SUCCESS,abeerbhasi@oksbi,anamikagar@okaxis,dev_96522173,dev_59977499,Mumbai,Kolkata,0,19.207704,72.789418,22.412306,88.399787
UPI1005582,2025-01-04 21:02:00,P2P,Intent,312.88,SUCCESS,radhikapat@okyesbank,jasmitsane@oksbi,dev_83429334,dev_35947797,Jaipur,Bengaluru,0,26.865853,75.742413,12.981734,77.688728
UPI1006682,2025-01-05 15:22:00,P2P,DeepLink,1189.89,SUCCESS,upkaarjagg@okyesbank,ayaanmanga@oksbi,dev_38502158,dev_96443602,Chennai,Hyderabad,0,13.107178,80.124878,17.428479,78.552497
UPI1030679,2025-01-22 07:19:00,AutoPay,QR,68.58,SUCCESS,watikanaya@okaxis,oeshiseth@okaxis,dev_1920062,dev_71624353,Delhi,Hyderabad,0,28.510868,77.207789,17.373144,78.503644
UPI1028388,2025-01-20 17:08:00,P2P,QR,962.09,SUCCESS,tarabora@okaxis,madhavikal@okyesbank,dev_22285407,dev_53487813,Pune,Hyderabad,0,18.615886,73.712061,17.215086,78.540319
UPI1006847,2025-01-05 18:07:00,P2P,QR,913.42,FAILED,arinkulkar@okyesbank,loganbhasi@okhdfcbank,dev_66955415,dev_84656212,Chennai,Delhi,0,12.995583,80.217775,28.732781,77.271966
UPI1015981,2025-01-12 02:21:00,P2M,QR,325.4,SUCCESS,saishenoy@okhdfcbank,devikadani@okicici,dev_60662448,dev_69281056,Hyderabad,Hyderabad,0,17.39947,78.362363,17.334282,78.487088
UPI1033675,2025-01-24 09:15:00,P2P,QR,164.2,SUCCESS,jalsamahal@okyesbank,miteshkata@okhdfcbank,dev_78907653,dev_7002129,Kolkata,Jaipur,0,22.570606,88.297083,26.840018,75.878654
UPI1047503,2025-02-02 23:43:00,AutoPay,QR,76.83,SUCCESS,victorbhak@okyesbank,abhimanyub@okyesbank,dev_91505601,dev_49698244,Kolkata,Delhi,0,22.529845,88.249062,28.7213,76.956904
UPI1007565,2025-01-06 06:05:00,P2M,Intent,708.21,SUCCESS,yastigara@okyesbank,ekanikumar@okhdfcbank,dev_98896109,dev_86500733,Kolkata,Chennai,0,22.536494,88.459311,13.124045,80.182952
UPI1020728,2025-01-15 09:28:00,P2P,Intent,2198.6,SUCCESS,ishitamitt@okhdfcbank,siyakorpal@oksbi,dev_50098756,dev_77473707,Chennai,Kolkata,0,13.072639,80.300299,22.536638,88.224441
UPI1007411,2025-01-06 03:31:00,P2M,Intent,196.74,SUCCESS,hiralchand@okicici,nandinibat@okicici,dev_16074475,dev_48608759,Chennai,Kolkata,0,13.018971,80.136401,22.584202,88.307678
UPI1025354,2025-01-18 14:34:00,P2M,QR,233.56,SUCCESS,aashiandra@oksbi,raaginigul@okaxis,dev_75046593,dev_32844075,Kolkata,Chennai,0,22.674627,88.467822,12.931988,80.251398
UPI1047738,2025-02-03 03:38:00,P2M,QR,317.02,SUCCESS,isaacreddy@okhdfcbank,idikaoza@okaxis,dev_3129192,dev_38216941,Mumbai,Bengaluru,0,19.247141,72.707487,12.996592,77.530221
UPI1009758,2025-01-07 18:38:00,P2M,QR,2621.45,SUCCESS,leelaoza@okicici,reyanshwal@okaxis,dev_87321895,dev_31650257,Bengaluru,Delhi,0,13.055424,77.73048,28.498206,76.994678
UPI1009767,2025-01-07 18:47:00,P2P,Intent,704.5,SUCCESS,rachitmore@oksbi,yashkhanna@okicici,dev_36514790,dev_71330122,Bengaluru,Chennai,0,12.825572,77.43134,12.98245,80.30645
UPI1007133,2025-01-05 22:53:00,P2P,QR,1493.86,SUCCESS,aadinigam@okaxis,logancheem@okhdfcbank,dev_83684142,dev_77559584,Jaipur,Bengaluru,0,26.84147,75.631092,12.946398,77.445037
UPI1028593,2025-01-20 20:33:00,P2M,QR,292.03,SUCCESS,lopakhatri@okyesbank,daminivaru@okhdfcbank,dev_8760004,dev_23751529,Chennai,Jaipur,0,13.038659,80.258346,26.89562,75.611896
UPI1041209,2025-01-29 14:49:00,AutoPay,Intent,1201.41,SUCCESS,dayamaibha@oksbi,chakradhar@okhdfcbank,dev_61201147,dev_32235023,Jaipur,Kolkata,0,26.832518,75.868494,22.570977,88.271824
UPI1023111,2025-01-17 01:11:00,P2M,Intent,1746.66,SUCCESS,aryasridha@okaxis,pratyushna@okhdfcbank,dev_2592986,dev_71088209,Jaipur,Hyderabad,0,26.780057,75.692138,17.570097,78.326411
UPI1044346,2025-01-31 19:06:00,P2M,QR,1128.23,SUCCESS,poojamurth@okaxis,anvibadal@okyesbank,dev_36188893,dev_4429801,Bengaluru,Chennai,0,13.174819,77.640675,12.977735,80.317929
UPI1022809,2025-01-16 20:09:00,P2M,QR,872.46,SUCCESS,unnatibrar@oksbi,oliverdass@okyesbank,dev_68113002,dev_30505636,Bengaluru,Delhi,0,13.072149,77.490458,28.446605,77.336255
UPI1020507,2025-01-15 05:47:00,P2P,Intent,1264.59,SUCCESS,zaitranagy@okicici,yadavivohr@oksbi,dev_76142813,dev_20873375,Pune,Pune,0,18.547308,73.720233,18.427933,73.931748
UPI1045705,2025-02-01 17:45:00,AutoPay,QR,695.28,SUCCESS,shivanisax@oksbi,meeraraj@oksbi,dev_82241074,dev_28868392,Mumbai,Delhi,0,19.150316,72.8877,28.77096,76.917098
UPI1021761,2025-01-16 02:41:00,P2M,QR,313.94,SUCCESS,garimadoct@okaxis,wrideshman@okaxis,dev_49028074,dev_76482252,Delhi,Mumbai,0,28.735031,76.903533,19.212359,72.855684
UPI1021495,2025-01-15 22:15:00,P2P,Intent,1616.14,SUCCESS,adyamajumd@oksbi,vedamital@okyesbank,dev_2247886,dev_89971187,Hyderabad,Chennai,0,17.232083,78.561246,12.910325,80.161347
UPI1011504,2025-01-08 23:44:00,P2M,QR,756.39,SUCCESS,zashilyoha@okaxis,nilimavenk@okaxis,dev_98261788,dev_11836016,Pune,Kolkata,0,18.586812,73.871379,22.60347,88.420264
UPI1032456,2025-01-23 12:56:00,P2P,QR,2893.07,SUCCESS,yagneshkat@okhdfcbank,hemadhingr@oksbi,dev_61993744,dev_71385867,Delhi,Kolkata,0,28.631145,77.005784,22.440623,88.257108
UPI1044209,2025-01-31 16:49:00,P2M,QR,1741.41,SUCCESS,rajeshrimo@okyesbank,iryapathak@okhdfcbank,dev_81428191,dev_19621810,Delhi,Hyderabad,0,28.790766,76.932701,17.372413,78.57885
UPI1043812,2025-01-31 10:12:00,P2P,QR,836.35,SUCCESS,krishnakoh@okaxis,pahaldhali@okicici,dev_52476332,dev_57639323,Jaipur,Chennai,0,26.728894,75.66153,13.172222,80.211955
UPI1018264,2025-01-13 16:24:00,P2M,QR,2064.08,SUCCESS,hemalchaud@oksbi,yashodakal@okaxis,dev_90619147,dev_31350975,Kolkata,Hyderabad,0,22.577735,88.205443,17.532026,78.592397
UPI1041114,2025-01-29 13:14:00,P2M,QR,299.49,SUCCESS,devikabhat@okhdfcbank,fradohanda@okyesbank,dev_82039898,dev_61843595,Bengaluru,Delhi,0,12.994683,77.702158,28.60506,77.006381
UPI1020034,2025-01-14 21:54:00,AutoPay,QR,236.8,FAILED,yatanbains@okhdfcbank,ekbalkaran@okaxis,dev_80076734,dev_63856085,Pune,Kolkata,0,18.413857,73.734383,22.529761,88.426765
UPI1010075,2025-01-07 23:55:00,P2M,QR,3735.57,SUCCESS,bhavinisam@oksbi,balhaarbal@okicici,dev_85086074,dev_24754268,Chennai,Bengaluru,0,12.975975,80.348956,12.848822,77.79789
UPI1037296,2025-01-26 21:36:00,P2M,Intent,1830.15,SUCCESS,forumsalvi@oksbi,vrittibarm@okicici,dev_36727258,dev_46825747,Mumbai,Bengaluru,0,19.114254,72.83446,13.195249,77.419041
UPI1014276,2025-01-10 21:56:00,P2M,QR,3165.22,SUCCESS,yauvanivar@oksbi,jananichau@okaxis,dev_40440940,dev_23674316,Bengaluru,Delhi,0,12.97326,77.642906,28.456611,77.076946
UPI1035780,2025-01-25 20:20:00,P2P,DeepLink,68.41,SUCCESS,ayushmanpa@okicici,ridhiratta@okhdfcbank,dev_64469855,dev_82716109,Kolkata,Delhi,0,22.525937,88.280681,28.621456,76.959753
UPI1016870,2025-01-12 17:10:00,P2M,Intent,1142.0,SUCCESS,pranitpall@oksbi,vedikabara@okaxis,dev_2556430,dev_76831714,Delhi,Chennai,0,28.590635,77.225131,13.008375,80.150946
UPI1004229,2025-01-03 22:29:00,P2P,QR,1879.54,PENDING,arjunmadan@okyesbank,michaelheg@okhdfcbank,dev_4479929,dev_94172806,Pune,Delhi,0,18.60129,73.915257,28.409776,77.211706
UPI1049029,2025-02-04 01:09:00,P2M,QR,3707.42,SUCCESS,jatindeol@okhdfcbank,omyanagi@okhdfcbank,dev_20957019,dev_33062815,Kolkata,Delhi,0,22.566387,88.237486,28.791456,77.102902
UPI1000167,2025-01-01 02:47:00,P2P,QR,1808.46,SUCCESS,hemanishah@okicici,ucchalchad@okyesbank,dev_76899393,dev_67731929,Hyderabad,Jaipur,0,17.436437,78.486241,26.813248,75.637061
UPI1014446,2025-01-11 00:46:00,P2M,QR,3424.89,SUCCESS,madhavimun@oksbi,vaishnaviv@okaxis,dev_53219720,dev_74173503,Delhi,Mumbai,0,28.655038,77.200948,19.090213,72.702977
UPI1036716,2025-01-26 11:56:00,AutoPay,QR,1101.37,SUCCESS,abdulkoshy@oksbi,falguniamb@oksbi,dev_24907610,dev_57161957,Mumbai,Chennai,0,19.060564,72.929665,12.910797,80.132743
UPI1036164,2025-01-26 02:44:00,AutoPay,QR,80.81,SUCCESS,ranveerana@okaxis,urvisama@okaxis,dev_21825051,dev_4603041,Hyderabad,Delhi,0,17.332271,78.465541,28.707704,77.06822
UPI1014473,2025-01-11 01:13:00,P2M,Intent,361.42,SUCCESS,zayansaraf@okhdfcbank,chandanira@okhdfcbank,dev_4785229,dev_64464118,Mumbai,Bengaluru,0,19.268497,72.881284,13.108692,77.407226
UPI1044426,2025-01-31 20:26:00,P2P,QR,279.7,SUCCESS,gautamagra@okyesbank,liamsingha@okicici,dev_6609366,dev_57733129,Pune,Delhi,0,18.538594,73.878405,28.708459,77.176119
UPI1046116,2025-02-02 00:36:00,P2M,QR,41.95,SUCCESS,omishakaur@oksbi,zaidgara@okhdfcbank,dev_3667172,dev_23793846,Jaipur,Pune,0,26.843207,75.80115,18.679792,73.820267
UPI1030625,2025-01-22 06:25:00,P2P,QR,1429.2,SUCCESS,vasatikara@okaxis,tanvisrini@okhdfcbank,dev_63311910,dev_46637669,Pune,Bengaluru,0,18.683985,73.830284,13.033672,77.60201
UPI1009960,2025-01-07 22:00:00,AutoPay,Intent,26.46,SUCCESS,zarnakeer@okaxis,darikaduga@okhdfcbank,dev_53271120,dev_50998377,Hyderabad,Delhi,0,17.37202,78.469373,28.73198,77.281735
UPI1038722,2025-01-27 21:22:00,P2M,QR,61.32,SUCCESS,adyachowdh@okicici,janakigupt@okhdfcbank,dev_93305825,dev_70379385,Kolkata,Mumbai,0,22.526173,88.419357,19.295368,72.939331
UPI1028344,2025-01-20 16:24:00,P2M,QR,851.49,SUCCESS,harrisonma@okhdfcbank,ekavirsure@okaxis,dev_67394480,dev_8933296,Chennai,Chennai,0,13.061937,80.173841,13.135958,80.1847
UPI1016437,2025-01-12 09:57:00,P2M,QR,540.96,SUCCESS,ishitagand@okhdfcbank,darshdalal@okicici,dev_51184792,dev_6023612,Pune,Delhi,0,18.528703,73.861989,28.478336,77.230734
UPI1008853,2025-01-07 03:33:00,P2P,QR,47.23,SUCCESS,oshakoshy@oksbi,manthanpar@okyesbank,dev_19641456,dev_70562616,Jaipur,Jaipur,0,26.833904,75.898346,26.777905,75.696049
UPI1017363,2025-01-13 01:23:00,P2P,DeepLink,878.41,SUCCESS,ishanimann@okyesbank,parththama@okyesbank,dev_49270894,dev_58805684,Chennai,Delhi,0,12.965992,80.269745,28.763197,77.088845
UPI1004580,2025-01-04 04:20:00,P2M,QR,401.7,FAILED,gavinsingh@okyesbank,bhanumatid@okaxis,dev_3525345,dev_56938303,Jaipur,Pune,0,26.848987,75.803304,18.464188,73.816221
UPI1047303,2025-02-02 20:23:00,P2M,Intent,149.62,SUCCESS,nitaravisw@okhdfcbank,warhimitra@okaxis,dev_93750579,dev_15038831,Bengaluru,Bengaluru,0,13.106078,77.737757,13.129524,77.703165
UPI1044679,2025-02-01 00:39:00,P2M,QR,182.78,SUCCESS,nishasahni@okaxis,anshmittal@okicici,dev_39500849,dev_10159845,Bengaluru,Chennai,0,13.195717,77.689972,12.944624,80.337385
UPI1015192,2025-01-11 13:12:00,P2M,QR,177.46,SUCCESS,jalsachand@okyesbank,dalajabawa@okhdfcbank,dev_13322199,dev_12294643,Chennai,Mumbai,0,13.064748,80.125385,19.04298,72.948863
UPI1031447,2025-01-22 20:07:00,P2P,Intent,2313.89,SUCCESS,urvimemon@okicici,oliverzach@okicici,dev_60552562,dev_91914202,Jaipur,Chennai,0,26.703479,75.650106,13.066948,80.277555
UPI1005525,2025-01-04 20:05:00,P2M,QR,308.37,SUCCESS,tanayborde@oksbi,chandransh@okyesbank,dev_60344850,dev_55864537,Delhi,Jaipur,0,28.687731,77.122766,26.926296,75.815302
UPI1039227,2025-01-28 05:47:00,P2M,QR,441.41,SUCCESS,yauvanibos@okhdfcbank,krishnacha@okicici,dev_66948688,dev_57270892,Mumbai,Bengaluru,0,19.162827,72.710986,13.018273,77.553884
UPI1003467,2025-01-03 09:47:00,P2M,QR,667.93,SUCCESS,labandewan@oksbi,rachitlank@okhdfcbank,dev_76171056,dev_14258214,Delhi,Hyderabad,0,28.657647,77.002122,17.279086,78.534674
UPI1015073,2025-01-11 11:13:00,P2P,QR,1651.48,SUCCESS,rudraanand@okhdfcbank,krishnagal@oksbi,dev_45372123,dev_79566944,Chennai,Mumbai,0,13.139328,80.174164,19.002422,72.803283
UPI1048705,2025-02-03 19:45:00,P2M,QR,1265.04,SUCCESS,siyachopra@okhdfcbank,chanchalde@oksbi,dev_48754292,dev_18164274,Kolkata,Jaipur,0,22.570169,88.480434,26.909737,75.885593
UPI1013609,2025-01-10 10:49:00,P2P,QR,587.08,SUCCESS,victormist@okaxis,madhavinat@oksbi,dev_30037091,dev_49713796,Hyderabad,Pune,0,17.513686,78.577739,18.601382,73.87459
UPI1018785,2025-01-14 01:05:00,P2P,QR,470.44,SUCCESS,vivaandixi@okyesbank,arinkoshy@oksbi,dev_12118941,dev_95801179,Jaipur,Pune,0,26.922934,75.783076,18.414782,73.877459
UPI1039757,2025-01-28 14:37:00,P2P,QR,765.96,SUCCESS,bahadurjit@okaxis,mohinisant@okyesbank,dev_78093368,dev_3382865,Hyderabad,Pune,1,17.585037,78.33951,18.467216,73.89313
UPI1024216,2025-01-17 19:36:00,P2P,Intent,3702.6,SUCCESS,pahaldeo@oksbi,ayushmanve@okhdfcbank,dev_55641314,dev_16420856,Pune,Pune,0,18.518858,73.918204,18.567227,73.8845
UPI1033985,2025-01-24 14:25:00,P2M,Intent,1243.92,SUCCESS,anushadesh@okaxis,anthonysri@okyesbank,dev_78392894,dev_80503435,Chennai,Mumbai,0,13.13382,80.349333,19.020472,72.786108
UPI1011625,2025-01-09 01:45:00,P2M,Intent,152.39,SUCCESS,anjalibail@oksbi,urvisama@okaxis,dev_29526922,dev_57912766,Pune,Delhi,0,18.56475,73.808554,28.593248,77.368108
UPI1012136,2025-01-09 10:16:00,P2P,QR,1479.58,SUCCESS,ojasmangal@okicici,adwetahand@okaxis,dev_46963345,dev_29033129,Mumbai,Delhi,0,19.159501,72.867053,28.793607,76.986441
UPI1012628,2025-01-09 18:28:00,P2M,QR,1112.19,SUCCESS,yashasvibh@okyesbank,mohammedyo@okyesbank,dev_91258742,dev_13481491,Pune,Jaipur,0,18.437441,73.772354,26.728605,75.719921
UPI1028347,2025-01-20 16:27:00,P2M,DeepLink,255.89,SUCCESS,manbirgrov@okhdfcbank,gavinchand@okicici,dev_80949402,dev_16192736,Jaipur,Kolkata,0,26.755304,75.871906,22.650701,88.43653
UPI1043511,2025-01-31 05:11:00,P2M,QR,2065.44,SUCCESS,williammit@okaxis,wrideshman@okyesbank,dev_51427422,dev_60898538,Kolkata,Bengaluru,0,22.599895,88.398134,13.150978,77.59823
UPI1005872,2025-01-05 01:52:00,P2M,QR,957.23,SUCCESS,devkhurana@okaxis,jagraticon@okaxis,dev_1565695,dev_70105337,Mumbai,Mumbai,0,19.05103,72.736723,19.003229,72.739406
UPI1048243,2025-02-03 12:03:00,P2M,Intent,161.62,SUCCESS,girikdani@okhdfcbank,lakshitbha@oksbi,dev_55528826,dev_71420406,Delhi,Jaipur,0,28.590622,77.118585,26.735168,75.687339
UPI1033981,2025-01-24 14:21:00,P2P,QR,1992.15,FAILED,hemalmadan@oksbi,bimalabani@okicici,dev_77995134,dev_48732216,Pune,Mumbai,1,18.522036,73.771189,19.224413,72.825522
UPI1031260,2025-01-22 17:00:00,P2P,QR,1928.44,SUCCESS,wardajha@okhdfcbank,chaayawadh@okhdfcbank,dev_64187256,dev_31028781,Mumbai,Mumbai,0,19.156398,72.7216,19.002323,72.893093
UPI1012292,2025-01-09 12:52:00,P2M,QR,1143.72,SUCCESS,unnatibuta@okhdfcbank,vrishtiman@okaxis,dev_16258362,dev_65284410,Delhi,Jaipur,0,28.436945,76.926006,26.705062,75.896071
UPI1042286,2025-01-30 08:46:00,P2M,QR,15.53,SUCCESS,bimalabani@okicici,pranitsrin@okaxis,dev_41794910,dev_67055996,Pune,Mumbai,0,18.411002,73.793969,19.095084,72.788107
UPI1013664,2025-01-10 11:44:00,P2P,QR,301.86,SUCCESS,ryandar@oksbi,triptikris@oksbi,dev_54585156,dev_87107842,Pune,Chennai,0,18.419073,73.764802,12.952792,80.224057
UPI1012950,2025-01-09 23:50:00,P2M,DeepLink,307.58,SUCCESS,manyadivan@okaxis,yachanakar@okyesbank,dev_55096251,dev_85262110,Hyderabad,Jaipur,0,17.399807,78.424123,26.884814,75.693464
UPI1031756,2025-01-23 01:16:00,P2M,DeepLink,729.68,SUCCESS,gavinmane@okhdfcbank,chatreshmu@okaxis,dev_23308361,dev_12708753,Bengaluru,Chennai,0,13.155451,77.763166,13.024872,80.104753
UPI1014513,2025-01-11 01:53:00,P2M,Intent,1138.74,SUCCESS,isaiahdhal@oksbi,mayavenkat@okyesbank,dev_24893778,dev_29084485,Jaipur,Chennai,0,26.976678,75.611067,13.117831,80.327284
UPI1020457,2025-01-15 04:57:00,P2M,QR,510.73,SUCCESS,amairabajw@okaxis,eeshadixit@okhdfcbank,dev_19371718,dev_86165318,Jaipur,Pune,0,26.902801,75.825151,18.624251,73.74603
UPI1041546,2025-01-29 20:26:00,P2M,Intent,1004.16,SUCCESS,yashawinik@okaxis,yugluthra@okyesbank,dev_17019263,dev_32377075,Mumbai,Bengaluru,0,19.27508,72.902125,13.135536,77.698115
UPI1000850,2025-01-01 14:10:00,P2M,Intent,793.02,SUCCESS,madhavisaw@okaxis,nandinibat@okicici,dev_76945787,dev_70357338,Pune,Chennai,0,18.466776,73.89821,13.124473,80.316726
